Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,total,n_edu_baixa,n_edu_mitja,n_edu_alta,pct_edu_baixa,pct_edu_mitja,pct_edu_alta
2019,10,Sant Martí,71,Provençals del Poblenou,17559,3792,9094,4673,0.21595762856654707,0.5179110427700894,0.26613132866336353
2019,10,Sant Martí,72,Sant Martí de Provençals,22368,5829,11898,4641,0.2605954935622318,0.5319206008583691,0.20748390557939914
2019,10,Sant Martí,73,la Verneda i la Pau,24631,7577,13405,3649,0.3076204782591044,0.5442328772684828,0.14814664447241283
2020,1,Ciutat Vella,1,el Raval,41035,11214,18493,11328,0.2732789082490557,0.4506640672596564,0.27605702449128794
2020,1,Ciutat Vella,2,el Barri Gòtic,19996,4508,8899,6589,0.22544508901780355,0.4450390078015603,0.3295159031806361
2020,1,Ciutat Vella,3,la Barceloneta,13753,3078,6425,4250,0.2238057151167018,0.46717079909837855,0.30902348578491967
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",20717,3545,8344,8828,0.17111550900226866,0.40276101752184196,0.42612347347588936
2020,2,Eixample,5,el Fort Pienc,29119,3877,13343,11899,0.1331433084927367,0.45822315326762597,0.40863353823963733
2020,2,Eixample,6,la Sagrada Família,46031,6395,21239,18397,0.13892811366253177,0.4614064434837392,0.399665442853729
2020,2,Eixample,7,la Dreta de l'Eixample,38298,2968,14770,20560,0.07749751945271294,0.3856598255783592,0.5368426549689279
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37901,3281,15516,19104,0.08656763673781695,0.40938233819688136,0.5040500250653017
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,51450,5739,22254,23457,0.11154518950437317,0.43253644314868805,0.4559183673469388
2020,2,Eixample,10,Sant Antoni,34255,5205,15549,13501,0.15194862063932274,0.45391913589257044,0.3941322434681068
2020,3,Sants-Montjuïc,11,el Poble-sec,34909,7899,16535,10475,0.226274026755278,0.47366008765647827,0.3000658855882437
2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1037,440,514,83,0.42430086788813887,0.4956605593056895,0.08003857280617165
2020,3,Sants-Montjuïc,13,la Marina de Port,26379,7705,14153,4521,0.29208840365442207,0.5365252663103226,0.17138633003525533
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,9183,1756,4460,2967,0.1912229119024284,0.4856800609822498,0.3230970271153218
2020,3,Sants-Montjuïc,15,Hostafrancs,14102,2710,6592,4800,0.19217132321656502,0.4674514253297405,0.3403772514536945
2020,3,Sants-Montjuïc,16,la Bordeta,16834,3624,8660,4550,0.2152786028276108,0.5144350718783415,0.2702863252940478
2020,3,Sants-Montjuïc,17,Sants - Badal,21718,4755,10758,6205,0.2189428124136661,0.49534947969426285,0.2857077078920711
2020,3,Sants-Montjuïc,18,Sants,38044,6958,18161,12925,0.1828934917463989,0.4773683103774577,0.3397381978761434
2020,4,Les Corts,19,les Corts,40084,4380,17402,18302,0.1092705318830456,0.4341383095499451,0.45659115856700927
2020,4,Les Corts,20,la Maternitat i Sant Ramon,20604,2922,9229,8453,0.14181712288875947,0.4479227334498156,0.410260143661425
2020,4,Les Corts,21,Pedralbes,9632,561,3831,5240,0.05824335548172758,0.39773671096345514,0.5440199335548173
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3702,381,1676,1645,0.10291734197730956,0.45272825499729874,0.4443544030253917
2020,5,Sarrià-Sant Gervasi,23,Sarrià,19881,1448,7796,10637,0.07283335848297369,0.39213319249534734,0.535033449021679
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,13202,589,5294,7319,0.04461445235570368,0.40099984850780185,0.5543856991364945
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,21180,1219,8712,11249,0.057554296506137866,0.4113314447592068,0.5311142587346553
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,39589,2009,15947,21633,0.050746419459950995,0.40281391295561897,0.54643966758443
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,25287,1435,10501,13351,0.05674852691106102,0.4152726697512556,0.5279788033376834
2020,6,Gràcia,28,Vallcarca i els Penitents,13756,1595,6293,5868,0.11594940389648153,0.45747310264611807,0.4265774934574004
2020,6,Gràcia,29,el Coll,6493,1104,3257,2132,0.17002926228245804,0.5016171261358386,0.3283536115817034
2020,6,Gràcia,30,la Salut,11504,1372,5221,4911,0.11926286509040333,0.4538421418636996,0.42689499304589706
2020,6,Gràcia,31,la Vila de Gràcia,44176,5171,17715,21290,0.11705450923578413,0.40100959797174934,0.4819358927924665
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,30769,3652,13780,13337,0.11869089018167636,0.44785335890019173,0.4334557509181319
2020,7,Horta-Guinardó,33,el Baix Guinardó,22885,3660,11278,7947,0.15993008520865196,0.49281188551452915,0.34725802927681887
2020,7,Horta-Guinardó,34,Can Baró,8032,1575,4037,2420,0.1960906374501992,0.5026145418326693,0.3012948207171315
2020,7,Horta-Guinardó,35,el Guinardó,32233,5086,16669,10478,0.15778860174355475,0.5171408184159092,0.3250705798405361
2020,7,Horta-Guinardó,36,la Font d'en Fargues,7987,1159,4092,2736,0.1451108050582196,0.5123325403781145,0.34255665456366596
2020,7,Horta-Guinardó,37,el Carmel,27577,8055,15361,4161,0.2920912354498314,0.5570221561446133,0.15088660840555534
2020,7,Horta-Guinardó,38,la Teixonera,10219,2637,5668,1914,0.2580487327527155,0.5546530971719347,0.18729817007534985
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,6307,1551,3408,1348,0.24591723481845568,0.5403519898525448,0.21373077532899953
2020,7,Horta-Guinardó,40,Montbau,4504,936,2297,1271,0.20781527531083482,0.5099911190053286,0.2821936056838366
2020,7,Horta-Guinardó,41,la Vall d'Hebron,5077,918,2559,1600,0.18081544219026985,0.5040378176088242,0.31514674020090605
2020,7,Horta-Guinardó,42,la Clota,575,107,297,171,0.18608695652173912,0.5165217391304348,0.29739130434782607
2020,7,Horta-Guinardó,43,Horta,24169,5591,12576,6002,0.23132938888659027,0.5203359675617527,0.24833464355165707
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,22491,4960,12071,5460,0.2205326575074474,0.5367035703170157,0.24276377217553688
2020,8,Nou Barris,45,Porta,23869,6446,13032,4391,0.27005739662323514,0.5459801416062675,0.1839624617704973
2020,8,Nou Barris,46,el Turó de la Peira,13532,3870,7380,2282,0.28598876736624296,0.5453739284658587,0.16863730416789832
2020,8,Nou Barris,47,Can Peguera,1881,665,1023,193,0.35353535353535354,0.543859649122807,0.10260499734183945
2020,8,Nou Barris,48,la Guineueta,13187,3382,7253,2552,0.2564647000834155,0.5500113748388564,0.19352392507772806
2020,8,Nou Barris,49,Canyelles,5944,1947,3196,801,0.327557200538358,0.5376850605652759,0.13475773889636608
2020,8,Nou Barris,50,les Roquetes,13457,4679,7433,1345,0.3477000817418444,0.5523519357954968,0.09994798246265883
2020,8,Nou Barris,51,Verdun,10786,3384,5982,1420,0.3137400333765993,0.5546078249582792,0.13165214166512146
2020,8,Nou Barris,52,la Prosperitat,23066,7192,12783,3091,0.31180091910170815,0.5541923176970432,0.1340067632012486
2020,8,Nou Barris,53,la Trinitat Nova,6360,2162,3570,628,0.339937106918239,0.5613207547169812,0.09874213836477988
2020,8,Nou Barris,54,Torre Baró,2283,866,1205,212,0.3793254489706526,0.527814279456855,0.09286027157249234
2020,8,Nou Barris,55,Ciutat Meridiana,8875,3394,4810,671,0.3824225352112676,0.5419718309859155,0.0756056338028169
2020,8,Nou Barris,56,Vallbona,1111,440,561,110,0.39603960396039606,0.504950495049505,0.09900990099009901
2020,9,Sant Andreu,57,la Trinitat Vella,8397,3006,4497,894,0.3579849946409432,0.5355484101464809,0.10646659521257593
2020,9,Sant Andreu,58,Baró de Viver,2110,787,1169,154,0.37298578199052135,0.5540284360189573,0.07298578199052133
2020,9,Sant Andreu,59,el Bon Pastor,10961,3205,6149,1607,0.2924003284371864,0.5609889608612353,0.14661071070157833
2020,9,Sant Andreu,60,Sant Andreu,49428,9562,26407,13459,0.19345310350408676,0.5342518410617464,0.2722950554341669
2020,9,Sant Andreu,61,la Sagrera,25469,5115,13646,6708,0.20083238446739174,0.5357886057560172,0.2633790097765912
2020,9,Sant Andreu,62,el Congrés i els Indians,12585,2246,6792,3547,0.17846642828764403,0.5396901072705602,0.2818434644417958
2020,9,Sant Andreu,63,Navas,19399,3521,10345,5533,0.18150420124748698,0.5332749110778906,0.2852208876746224
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,34162,5782,17026,11354,0.16925238569170423,0.4983900240032785,0.33235759030501727
2020,10,Sant Martí,65,el Clot,23164,4200,12034,6930,0.18131583491624936,0.5195130374719392,0.2991711276118114
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,13655,2173,6331,5151,0.15913584767484437,0.46363969242035885,0.3772244599047968
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,7725,493,2934,4298,0.06381877022653722,0.37980582524271844,0.5563754045307443
2020,10,Sant Martí,68,el Poblenou,28247,4567,13245,10435,0.16168088646581938,0.46889935214359046,0.36941976139059013
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10627,1464,4624,4539,0.1377623035663875,0.4351180954173332,0.42711960101627927
2020,10,Sant Martí,70,el Besòs i el Maresme,21325,7350,11166,2809,0.34466588511137164,0.5236107854630715,0.13172332942555687
2020,10,Sant Martí,71,Provençals del Poblenou,17774,3681,9223,4870,0.20710025880499605,0.5189040171036345,0.2739957240913694
2020,10,Sant Martí,72,Sant Martí de Provençals,22447,5596,12050,4801,0.24929834721789104,0.5368200650420991,0.2138815877400098
2020,10,Sant Martí,73,la Verneda i la Pau,24721,7307,13602,3812,0.29557865782128556,0.550220460337365,0.15420088184134945
2021,1,Ciutat Vella,1,el Raval,41578,10939,19180,11459,0.26309586800711915,0.46130164991101064,0.2756024820818702
2021,1,Ciutat Vella,2,el Barri Gòtic,21120,4689,9721,6710,0.22201704545454545,0.4602746212121212,0.3177083333333333
2021,1,Ciutat Vella,3,la Barceloneta,13819,2930,6473,4416,0.21202691945871627,0.46841305449019466,0.3195600260510891
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",20601,3330,8384,8887,0.16164263870685888,0.4069705354109024,0.4313868258822387
2021,2,Eixample,5,el Fort Pienc,29283,3642,13577,12064,0.1243725028173343,0.4636478502885633,0.4119796468941024
2021,2,Eixample,6,la Sagrada Família,46090,6078,21263,18749,0.13187242351920156,0.4613365155131265,0.4067910609676719
2021,2,Eixample,7,la Dreta de l'Eixample,38399,2869,14557,20973,0.07471548738248392,0.3790984140211985,0.5461860985963176
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38048,3133,15601,19314,0.08234335576114382,0.410034693019344,0.5076219512195121
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,51010,5425,22073,23512,0.10635169574593217,0.432719074691237,0.46092922956283083
2021,2,Eixample,10,Sant Antoni,34147,4873,15534,13740,0.1427065335168536,0.4549155123436905,0.4023779541394559
2021,3,Sants-Montjuïc,11,el Poble-sec,35077,7577,16720,10780,0.21601049120506316,0.4766656213473216,0.30732388744761524
2021,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1138,449,561,128,0.3945518453427065,0.4929701230228471,0.11247803163444639
2021,3,Sants-Montjuïc,13,la Marina de Port,26317,7467,14264,4586,0.2837329482843789,0.5420070676748869,0.17425998404073412
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,9095,1662,4454,2979,0.18273776800439803,0.4897196261682243,0.32754260582737765
2021,3,Sants-Montjuïc,15,Hostafrancs,14072,2591,6616,4865,0.18412450255827176,0.4701534963047186,0.3457220011370097
2021,3,Sants-Montjuïc,16,la Bordeta,16739,3418,8625,4696,0.2041937989127188,0.5152637553019893,0.28054244578529186
2021,3,Sants-Montjuïc,17,Sants - Badal,21737,4567,10840,6330,0.21010259005382528,0.49868887150940794,0.2912085384367668
2021,3,Sants-Montjuïc,18,Sants,38040,6666,18243,13131,0.1752365930599369,0.47957413249211356,0.3451892744479495
2021,4,Les Corts,19,les Corts,39537,4169,17249,18119,0.10544553203328527,0.4362748817563295,0.4582795862103852
2021,4,Les Corts,20,la Maternitat i Sant Ramon,20511,2797,9165,8549,0.13636585246940666,0.4468334064648238,0.4168007410657696
2021,4,Les Corts,21,Pedralbes,9619,554,3796,5269,0.05759434452645805,0.394635617008005,0.547770038465537
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3761,367,1690,1704,0.09758043073650625,0.44934857750598245,0.4530709917575113
2021,5,Sarrià-Sant Gervasi,23,Sarrià,19721,1420,7726,10575,0.07200446224836468,0.3917651234724405,0.5362304142791948
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,13098,592,5167,7339,0.04519774011299435,0.3944877080470301,0.5603145518399756
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,21199,1172,8734,11293,0.0552856266805038,0.412000566064437,0.5327138072550592
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,39452,1991,15802,21659,0.05046638953665213,0.40053736185744704,0.5489962486059008
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,25189,1419,10487,13283,0.05633411409742348,0.41633252610266386,0.5273333597999127
2021,6,Gràcia,28,Vallcarca i els Penitents,13811,1545,6325,5941,0.11186735211063645,0.45796828614872204,0.43016436174064154
2021,6,Gràcia,29,el Coll,6558,1043,3323,2192,0.15904239097285758,0.506709362610552,0.3342482464165904
